"Genotype" "predicted.value" "standard.error" "est.status"
"1550" "F1F106M003" 0.54261877209383 0.0541258447040258 "Estimable"
"1551" "F1F106M004" 0.542275304469595 0.0541234157131985 "Estimable"
"1552" "F1F106M006" 0.641094947880244 0.0541546978651658 "Estimable"
"1553" "F1F106M007" 0.739609496771183 0.054127738289632 "Estimable"
"1554" "F1F106M008" 0.501245613571521 0.0541317250145682 "Estimable"
"1555" "F1F106M009" 0.489129062721888 0.0541277544082885 "Estimable"
"1556" "F1F106M010" 0.862189387503494 0.0541190932875182 "Estimable"
"1557" "F1F106M011" 0.603748688452759 0.0541257374404577 "Estimable"
"1558" "F1F106M012" 0.571154368218772 0.0541300875069928 "Estimable"
"1559" "F1F106M013" 0.380328085260317 0.0541286895884272 "Estimable"
"1560" "F1F106M014" 0.571867825479713 0.054132542316892 "Estimable"
"1561" "F1F106M015" 0.495273665324141 0.0541372038463138 "Estimable"
"1562" "F1F107M001" 0.361514913208322 0.0661233365074587 "Estimable"
"1563" "F1F107M003" 0.261835251399028 0.0660711577700731 "Estimable"
"1564" "F1F107M004" 0.358904104698723 0.0660886855482882 "Estimable"
"1565" "F1F107M006" 0.276025302245745 0.0660591186455406 "Estimable"
"1566" "F1F107M009" 0.328448740333537 0.0660458236104854 "Estimable"
"1567" "F1F107M012" 0.271686087811152 0.0660496306000445 "Estimable"
"1568" "F1F107M013" 0.371663223497413 0.0660120187695043 "Estimable"
"1569" "F1F107M014" 0.417249056268539 0.0660684946425473 "Estimable"
"1570" "F1F108M001" 0.305588525947003 0.0541320768564018 "Estimable"
"1571" "F1F108M002" 0.367168797507973 0.0541220548920732 "Estimable"
"1572" "F1F108M003" 0.38416886231442 0.0541192226852145 "Estimable"
"1573" "F1F108M004" 0.323107828732341 0.054119422588172 "Estimable"
"1574" "F1F108M005" 0.257038035076486 0.0541256986611614 "Estimable"
"1575" "F1F108M006" 0.286191322936224 0.0541264711636853 "Estimable"
"1576" "F1F108M007" 0.295800663708431 0.0541549955507718 "Estimable"
"1577" "F1F108M008" 0.319558369964042 0.0541212368620459 "Estimable"
"1578" "F1F108M009" 0.284464614330498 0.0541262932012721 "Estimable"
"1579" "F1F108M010" 0.457480068890868 0.0541324158919818 "Estimable"
"1580" "F1F108M011" 0.31602509947357 0.0541257373450841 "Estimable"
"1581" "F1F108M012" 0.353678057343685 0.0541256714988571 "Estimable"
"1582" "F1F108M013" 0.259688986545923 0.0541360105318965 "Estimable"
"1583" "F1F108M014" 0.262952624799027 0.0541413814303281 "Estimable"
"1584" "F1F108M015" 0.232727749354421 0.0541260889361214 "Estimable"
"1585" "F1F109M001" 0.271001111973676 0.0541255756133528 "Estimable"
"1586" "F1F109M002" 0.378567576938399 0.0541321728434664 "Estimable"
"1587" "F1F109M003" 0.370027216459886 0.0541320208113689 "Estimable"
"1588" "F1F109M004" 0.362764458361956 0.0541327776048491 "Estimable"
"1589" "F1F109M005" 0.360006029219708 0.0541197453284668 "Estimable"
"1590" "F1F109M006" 0.343671720051896 0.0541264287844521 "Estimable"
"1591" "F1F109M007" 0.339291718763961 0.0541196602477601 "Estimable"
"1592" "F1F109M008" 0.375189495126757 0.0541413583661824 "Estimable"
"1593" "F1F109M009" 0.30936695032867 0.0541325020011145 "Estimable"
"1594" "F1F109M010" 0.535065410493845 0.0541259770705573 "Estimable"
"1595" "F1F109M011" 0.361638599169298 0.0541192805189631 "Estimable"
"1596" "F1F109M012" 0.375288568392738 0.0541319911904672 "Estimable"
"1597" "F1F109M013" 0.288077386924036 0.0541314331402237 "Estimable"
"1598" "F1F109M014" 0.398419862558561 0.0541321048864942 "Estimable"
"1599" "F1F109M015" 0.392539102930397 0.0541197033599786 "Estimable"
"1600" "F1F110M001" 0.279180856078729 0.0660492384970879 "Estimable"
"1601" "F1F110M003" 0.307361688608712 0.0660593042552794 "Estimable"
"1602" "F1F110M005" 0.256885169229682 0.06599839421223 "Estimable"
"1603" "F1F110M006" 0.377648072668512 0.0660740850129825 "Estimable"
"1604" "F1F110M008" 0.271676555608402 0.066063750601795 "Estimable"
"1605" "F1F110M009" 0.285350239896458 0.0660553165485917 "Estimable"
"1606" "F1F110M010" 0.366815775628663 0.0660564332521612 "Estimable"
"1607" "F1F110M011" 0.333760868979778 0.0660584669804745 "Estimable"
"1608" "F1F110M012" 0.324684846200805 0.0660582441858988 "Estimable"
"1609" "F1F110M013" 0.298197035679581 0.0660883871693729 "Estimable"
"1610" "F1F110M014" 0.298743797998176 0.066073695486321 "Estimable"
"1611" "F1F110M015" 0.258782775978474 0.0660589187492654 "Estimable"
"1612" "F1F111M001" 0.327369198617976 0.0541316217428229 "Estimable"
"1613" "F1F111M002" 0.26427720636685 0.0541220485419148 "Estimable"
"1614" "F1F111M003" 0.314326087723788 0.0541256421472396 "Estimable"
"1615" "F1F111M004" 0.262236416766197 0.054131818296346 "Estimable"
"1616" "F1F111M005" 0.347215740959422 0.0541263496775389 "Estimable"
"1617" "F1F111M006" 0.296131974050227 0.0541481813154685 "Estimable"
"1618" "F1F111M007" 0.270748590833758 0.0541192470498359 "Estimable"
"1619" "F1F111M008" 0.298296696862629 0.0541252964592268 "Estimable"
"1620" "F1F111M009" 0.34265774980465 0.0541309922488182 "Estimable"
"1621" "F1F111M010" 0.36194304262518 0.0541235808580323 "Estimable"
"1622" "F1F111M011" 0.263218646316184 0.0541260809613382 "Estimable"
"1623" "F1F111M012" 0.261910992927075 0.0541320248300552 "Estimable"
"1624" "F1F111M013" 0.317488412311539 0.0541367235771277 "Estimable"
"1625" "F1F111M014" 0.212320592287143 0.054119439152733 "Estimable"
"1626" "F1F111M015" 0.215735207517839 0.0541200766998713 "Estimable"
"1627" "F1F112M001" 0.288044280276056 0.0541261305186455 "Estimable"
"1628" "F1F112M002" 0.379918326642012 0.0541190814767834 "Estimable"
"1629" "F1F112M003" 0.302091266599158 0.0541253813062005 "Estimable"
"1630" "F1F112M004" 0.460996955539885 0.0541129659146374 "Estimable"
"1631" "F1F112M005" 0.416079369409111 0.0541393327752191 "Estimable"
"1632" "F1F112M006" 0.347173749418647 0.0541266790387473 "Estimable"
"1633" "F1F112M007" 0.498280204614999 0.0541364939183005 "Estimable"
"1634" "F1F112M008" 0.326487981368835 0.0541253270408699 "Estimable"
"1635" "F1F112M009" 0.47848779429499 0.0541272850783239 "Estimable"
"1636" "F1F112M010" 0.793470287229916 0.0592823849495771 "Estimable"
"1637" "F1F112M011" 0.407930685174077 0.0541234041926629 "Estimable"
"1638" "F1F112M012" 0.47142234554144 0.0541261183106045 "Estimable"
"1639" "F1F112M013" 0.335575992150628 0.0541197393599506 "Estimable"
"1640" "F1F112M014" 0.417265959512669 0.0541306145642064 "Estimable"
"1641" "F1F112M015" 0.434922190756108 0.0541320046128985 "Estimable"
"1642" "F1F113M005" 0.332980112699352 0.0660502151621849 "Estimable"
"1643" "F1F113M006" 0.324349364298474 0.0660552902167191 "Estimable"
"1644" "F1F113M009" 0.390831923325149 0.0659956587214082 "Estimable"
"1645" "F1F113M013" 0.344164942531461 0.0660132514253846 "Estimable"
"1646" "F1F113M014" 0.273524218520983 0.0660603713256422 "Estimable"
"1647" "F1F113M015" 0.380742558470914 0.0660600785179255 "Estimable"
"1648" "F1F114M003" 0.312639669814656 0.0660491888667014 "Estimable"
"1649" "F1F114M004" 0.209942105343495 0.0660838986044626 "Estimable"
"1650" "F1F114M006" 0.301991582340871 0.0660650821313115 "Estimable"
"1651" "F1F114M007" 0.385445601292204 0.0661272132643872 "Estimable"
"1652" "F1F114M009" 0.283837915075119 0.0660587862048298 "Estimable"
"1653" "F1F114M010" 0.392695069104785 0.0660590249809845 "Estimable"
"1654" "F1F114M012" 0.310421442937733 0.0660587076704193 "Estimable"
"1655" "F1F114M013" 0.303521393078897 0.0660590883297458 "Estimable"
"1656" "F1F114M014" 0.356576768767731 0.0660827959469028 "Estimable"
"1657" "F1F114M015" 0.306103080005356 0.0660643652486931 "Estimable"
"1658" "F1F115M001" 0.338596231292313 0.0541257889918105 "Estimable"
"1659" "F1F115M002" 0.323624440372087 0.0541323867056717 "Estimable"
"1660" "F1F115M003" 0.265605283556929 0.0541457897824229 "Estimable"
"1661" "F1F115M004" 0.219418586498365 0.0541390599946139 "Estimable"
"1662" "F1F115M005" 0.244169665508169 0.0541372005102511 "Estimable"
"1663" "F1F115M006" 0.298517732088579 0.0541332225892464 "Estimable"
"1664" "F1F115M007" 0.25711557942553 0.0541135449585168 "Estimable"
"1665" "F1F115M008" 0.292382287042697 0.054138420793356 "Estimable"
"1666" "F1F115M009" 0.30060909203622 0.0541279586498451 "Estimable"
"1667" "F1F115M010" 0.383355387503858 0.054132535077833 "Estimable"
"1668" "F1F115M011" 0.297495673895082 0.0541199800771757 "Estimable"
"1669" "F1F115M012" 0.354601219104363 0.0541256942848129 "Estimable"
"1670" "F1F115M013" 0.318359391396214 0.0541132935700793 "Estimable"
"1671" "F1F115M014" 0.34294416332433 0.0541516185509632 "Estimable"
"1672" "F1F115M015" 0.262919875370698 0.0541256456688331 "Estimable"
"1673" "F1F116M004" 0.304560888235523 0.0660676192146951 "Estimable"
"1674" "F1F116M006" 0.396651865047762 0.0659969211518055 "Estimable"
"1675" "F1F116M007" 0.489833758666951 0.0660642679355709 "Estimable"
"1676" "F1F116M009" 0.394257697089504 0.0660601844091584 "Estimable"
"1677" "F1F116M013" 0.338960784046854 0.0660585230891034 "Estimable"
"1678" "F1F116M014" 0.370651680032863 0.066124263948156 "Estimable"
"1679" "F1F116M015" 0.327858166880226 0.0660790342319565 "Estimable"
"1680" "F1F117M001" 0.257944669246786 0.0541369232293353 "Estimable"
"1681" "F1F117M002" 0.25893377809064 0.0541245850187364 "Estimable"
"1682" "F1F117M003" 0.293582714745966 0.0541210519241941 "Estimable"
"1683" "F1F117M004" 0.280061475742438 0.0541243294591012 "Estimable"
"1684" "F1F117M005" 0.394265675087422 0.0541321929779748 "Estimable"
"1685" "F1F117M006" 0.311547284124948 0.0541322952392116 "Estimable"
"1686" "F1F117M007" 0.267484470294264 0.0541200951458287 "Estimable"
"1687" "F1F117M008" 0.312145975486364 0.0541257599316023 "Estimable"
"1688" "F1F117M009" 0.285928539655038 0.0541319364940726 "Estimable"
"1689" "F1F117M010" 0.425627728178343 0.0541316954198747 "Estimable"
"1690" "F1F117M012" 0.28559052059197 0.0541261169721868 "Estimable"
"1691" "F1F117M013" 0.254432136346043 0.0541140494904781 "Estimable"
"1692" "F1F117M014" 0.318161388128321 0.0541557901344808 "Estimable"
"1693" "F1F117M015" 0.314431062326082 0.0541308020160017 "Estimable"
"1694" "F1F118M001" 0.336397884677513 0.0541352981696693 "Estimable"
"1695" "F1F118M003" 0.379339889762356 0.0541258646942181 "Estimable"
"1696" "F1F118M004" 0.299415294141431 0.0541464920235775 "Estimable"
"1697" "F1F118M005" 0.495602335669228 0.0541333049492762 "Estimable"
"1698" "F1F118M006" 0.320624806821671 0.0541363902341566 "Estimable"
"1699" "F1F118M007" 0.388798079923493 0.0541300784986419 "Estimable"
"1700" "F1F118M008" 0.343160179049729 0.0541263506635191 "Estimable"
"1701" "F1F118M009" 0.361570508668739 0.0541339034277655 "Estimable"
"1702" "F1F118M010" 0.560378168659055 0.0541258165427972 "Estimable"
"1703" "F1F118M011" 0.291249422556794 0.0541325832529835 "Estimable"
"1704" "F1F118M012" 0.305660989754326 0.054120029762994 "Estimable"
"1705" "F1F118M013" 0.278797009883804 0.0541322691466714 "Estimable"
"1706" "F1F118M014" 0.31885131831034 0.0541326919820202 "Estimable"
"1707" "F1F118M015" 0.234276683032469 0.0541257802533238 "Estimable"
"1708" "F1F119M003" 0.338460881762249 0.0660497369153753 "Estimable"
"1709" "F1F119M004" 0.344398520829508 0.0660812456529774 "Estimable"
"1710" "F1F119M010" 0.665481009943575 0.0660548340817256 "Estimable"
"1711" "F1F119M012" 0.436441701520369 0.0660494542969633 "Estimable"
"1712" "F1F119M013" 0.327431428328185 0.0660677194991446 "Estimable"
"1713" "F1F119M014" 0.356941710104039 0.0660586057567084 "Estimable"
"1714" "F1F119M015" 0.259518333248551 0.0660568845835174 "Estimable"
"1715" "F1F120M001" 0.408156647404493 0.0660679587103441 "Estimable"
"1716" "F1F120M003" 0.324083918068935 0.0660640368092652 "Estimable"
"1717" "F1F120M004" 0.371989320620251 0.0660490983636567 "Estimable"
"1718" "F1F120M005" 0.259121143150561 0.0660548793887316 "Estimable"
"1719" "F1F120M006" 0.454802670150347 0.0660731413099471 "Estimable"
"1720" "F1F120M007" 0.449192488316114 0.0660551047627992 "Estimable"
"1721" "F1F120M008" 0.279057569125758 0.0660583972721235 "Estimable"
"1722" "F1F120M009" 0.417806133608169 0.0660764818095288 "Estimable"
"1723" "F1F120M010" 0.545310331514901 0.0660639455626058 "Estimable"
"1724" "F1F120M011" 0.392907264463668 0.0762560094318685 "Estimable"
"1725" "F1F120M013" 0.288430067146323 0.066060163582674 "Estimable"
"1726" "F1F120M014" 0.306987313057153 0.066048906011872 "Estimable"
"1727" "F1F120M015" 0.370835117504091 0.0660646319657609 "Estimable"
"1728" "Genius" 0.257018023715505 0.0541202367985922 "Estimable"
"1729" "Hybrid" 0.409863397885229 0.0541292006182088 "Estimable"
"1730" "JBAsano" 0.543800977854011 0.054132119356076 "Estimable"
"1731" "Julius" 0.297044724207319 0.0541323862233502 "Estimable"
"1732" "M001" 0.238681720774773 0.054126578508298 "Estimable"
"1733" "M002" 0.34978159911912 0.0541340248032947 "Estimable"
"1734" "M003" 0.297591992134105 0.0541315090902711 "Estimable"
"1735" "M004" 0.307281040290874 0.0541333704752984 "Estimable"
"1736" "M005" 0.282620831839768 0.0541261473121108 "Estimable"
"1737" "M006" 0.39906697737166 0.0541314983205235 "Estimable"
"1738" "M007" 0.384727693806047 0.0541323633305826 "Estimable"
"1739" "M008" 0.24506050528813 0.0541377034414483 "Estimable"
"1740" "M009" 0.471198178787701 0.0541195957401532 "Estimable"
"1741" "M010" 0.755418606288906 0.0541137484111578 "Estimable"
"1742" "M011" 0.318569584230507 0.0541259789803316 "Estimable"
"1743" "M012" 0.388666577208181 0.0541327216609124 "Estimable"
"1744" "M013" 0.350621614834571 0.054120729223559 "Estimable"
"1745" "M014" 0.390889410004111 0.0541325766357713 "Estimable"
"1746" "M015" 0.394566450754032 0.0541234522668728 "Estimable"
"1747" "Tabasco" 0.229323224891705 0.054136656124541 "Estimable"
"1748" "Tobak" 0.228096227764795 0.0541258298754255 "Estimable"
"1749" "Tuerkis" 0.436063491570953 0.0541243433083705 "Estimable"
